Player,Team,Position,Secondary Position,Nation,Age,90s Played,Goals per 90,Assists Per 90,xG per 90,xAG per 90,Tackles Won %,Shot Creating Actions per 90,Goal Creating Actions per 90,Aerial Win %,Pass Completion Rate,Pass<15 Yards Comp %,Pass 15-30 Comp %,Long_Cmp%,Successful Take-On %,SoT per 90,Goals per Shot,Goals per Shot on Target,npXG per Shot,npXG+xAG per 90,Goals & Assists Per 90,Prog Passes Received Per 90,Progressive Passes Per 90,Errors Per 90,Interceptions Per 90,Tackles Won per 90,Recoveries Per 90,Passes Completed Per 90,Total Pass Distance per 90,Total Prog Pass Distance per 90,Key Passes Per 90,Assists-xAG per 90,Through Balls per 90,Switches per 90,Crosses per 90,Touches per 90,Take-Ons Attempted per 90,Carries per 90,Dribble Distance per 90
Manuel Lanzini,River Plate,MF,FW,ARG,30.0,9.3,0.11,0.0,0.22,0.15,50.0,5.71,0.11,45.0,85.3,90.3,88.0,63.1,60.0,0.43,0.05,0.25,0.09,0.37,0.11,7.1,8.6,0.0,0.43,0.86,5.27,61.08,928.17,266.13,2.47,-0.15,0.32,0.22,3.76,85.16,3.76,54.95,154.09
Marcos Acuña,River Plate,DF,,ARG,32.0,8.6,0.0,0.0,0.03,0.22,70.0,4.89,0.0,75.0,79.6,88.8,82.9,53.6,70.6,0.0,0.0,0.0,0.05,0.25,0.0,6.51,5.12,0.0,0.7,1.63,7.33,59.53,993.95,371.98,3.02,-0.22,0.0,0.12,7.91,82.33,1.98,43.02,103.72
Matías Kranevitter,River Plate,MF,,ARG,30.0,7.4,0.0,0.0,0.0,0.03,53.8,1.22,0.0,50.0,85.3,90.4,90.3,66.7,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.14,5.54,0.0,0.68,1.76,5.68,51.08,932.7,268.92,0.27,-0.03,0.0,0.0,0.54,69.05,0.0,33.11,56.22
Maximiliano Meza,River Plate,MF,FW,ARG,31.0,11.1,0.36,0.09,0.26,0.1,46.4,4.34,0.36,67.7,78.7,82.5,81.5,74.3,38.7,0.81,0.17,0.44,0.13,0.36,0.45,5.41,9.1,0.0,0.63,2.25,4.23,40.63,750.36,265.59,1.44,-0.01,0.27,0.54,2.61,66.13,2.79,42.34,109.01
Miguel Borja,River Plate,FW,,COL,31.0,14.8,0.74,0.07,0.87,0.07,55.6,2.49,0.54,45.0,64.5,68.5,68.2,63.3,55.0,1.55,0.13,0.35,0.19,0.79,0.81,6.35,1.22,0.0,0.07,0.81,1.49,13.65,208.24,39.26,0.95,-0.01,0.07,0.27,0.41,33.11,1.35,16.42,24.93
Milton Casco,River Plate,DF,,ARG,35.0,13.7,0.0,0.07,0.01,0.08,47.4,2.4,0.22,45.8,80.7,91.1,84.7,46.8,38.5,0.0,0.0,0.0,0.03,0.09,0.07,6.13,6.79,0.0,1.24,0.58,5.55,55.04,939.93,380.22,1.02,-0.01,0.0,0.22,2.41,74.89,0.95,41.31,76.79
Nicolas Fonseca,River Plate,MF,,URU,25.0,6.2,0.0,0.0,0.02,0.02,73.7,0.97,0.0,53.3,84.0,87.6,91.6,66.0,33.3,0.16,0.0,0.0,0.03,0.04,0.0,0.81,7.9,0.0,2.58,2.74,7.1,58.55,973.71,323.23,0.65,-0.02,0.16,0.16,0.16,82.1,0.48,49.35,81.61
Pablo Solari,River Plate,FW,,ARG,22.0,16.5,0.36,0.06,0.31,0.25,46.7,4.07,0.49,29.5,64.2,72.3,66.2,50.0,39.1,1.27,0.12,0.29,0.11,0.56,0.42,12.73,2.48,0.0,0.36,0.67,2.61,19.45,266.06,82.79,1.58,-0.19,0.12,0.0,4.55,43.94,3.88,27.39,80.91
Paulo Díaz,River Plate,DF,,CHI,29.0,20.3,0.1,0.0,0.05,0.05,55.6,1.23,0.0,60.9,87.2,88.5,92.1,76.6,55.6,0.3,0.1,0.33,0.05,0.11,0.1,0.3,5.67,0.05,2.02,0.84,5.71,68.33,1467.09,632.96,0.3,-0.05,0.05,1.28,0.1,87.49,0.44,53.25,143.74
Rodrigo Aliendro,River Plate,MF,,ARG,32.0,5.7,0.0,0.0,0.16,0.15,62.5,2.64,0.18,40.0,80.8,89.9,85.6,64.5,66.7,0.35,0.0,0.0,0.1,0.31,0.0,4.04,5.79,0.0,1.23,1.93,5.09,47.19,801.75,276.14,0.88,-0.16,0.0,0.7,1.4,73.51,1.05,39.12,57.54
Rodrigo Villagra,River Plate,MF,,ARG,22.0,11.1,0.0,0.09,0.01,0.02,75.0,1.44,0.18,60.0,86.9,90.0,91.8,67.3,25.0,0.18,0.0,0.0,0.02,0.03,0.09,0.36,4.32,0.09,1.17,1.26,6.76,41.35,711.89,214.41,0.63,0.07,0.0,0.36,0.27,57.03,1.08,27.48,60.18
Santiago Simón,River Plate,MF,DF,ARG,21.0,19.2,0.0,0.05,0.03,0.05,77.8,3.12,0.16,52.0,78.5,87.1,82.6,52.1,44.7,0.21,0.0,0.0,0.03,0.08,0.05,5.1,9.01,0.0,0.89,1.88,5.26,51.67,836.35,265.62,1.09,0.0,0.1,0.16,3.02,77.19,1.98,42.81,95.47
Alan Barrionuevo,Deportivo Riestra,DF,,ARG,27.0,24.0,0.08,0.04,0.04,0.03,67.9,0.79,0.17,59.1,55.5,74.1,66.8,38.1,62.5,0.38,0.09,0.22,0.04,0.07,0.13,0.38,2.29,0.0,0.96,0.88,3.33,12.04,270.46,179.75,0.25,0.01,0.0,0.08,0.08,34.42,0.33,8.33,36.33
Antony Alonso,Deportivo Riestra,FW,,ARG,25.0,7.8,0.38,0.0,0.25,0.09,33.3,2.05,0.13,24.4,49.0,56.8,43.5,25.0,37.5,0.64,0.3,0.6,0.19,0.33,0.38,5.77,1.67,0.0,0.26,1.15,2.69,9.49,129.1,35.38,0.77,-0.09,0.0,0.26,0.51,30.51,2.05,15.26,26.15
Brían Sánchez,Deportivo Riestra,MF,,ARG,30.0,12.4,0.24,0.16,0.18,0.14,39.4,3.06,0.64,45.5,66.3,74.8,73.3,46.2,38.0,0.24,0.2,1.0,0.15,0.32,0.4,2.82,4.11,0.0,0.73,1.85,5.73,17.1,268.39,100.32,0.97,0.02,0.4,0.08,0.56,40.32,4.03,18.71,50.81
Cristian Paz,Deportivo Riestra,DF,,ARG,28.0,8.1,0.0,0.0,0.05,0.0,68.8,0.0,0.0,52.8,49.2,65.8,60.0,28.2,0.0,0.12,0.0,0.0,0.22,0.05,0.0,0.0,1.36,0.0,0.62,1.73,3.09,7.53,160.49,109.26,0.0,0.0,0.0,0.25,0.0,25.19,0.0,5.06,7.9
Gonzalo Bravo,Deportivo Riestra,MF,FW,ARG,33.0,4.0,0.25,0.0,0.26,0.19,75.0,4.44,0.0,25.0,62.1,72.9,52.8,42.9,55.6,0.74,0.17,0.33,0.18,0.46,0.25,5.75,4.25,0.0,0.0,2.25,5.75,14.75,220.25,98.5,1.75,-0.2,0.75,0.0,0.5,37.0,4.5,19.75,38.75
Guillermo Pereira,Deportivo Riestra,MF,,ARG,30.0,6.4,0.16,0.0,0.12,0.13,42.1,2.5,0.0,50.0,62.7,79.0,65.9,47.2,50.0,0.78,0.2,0.2,0.15,0.24,0.16,1.56,3.75,0.0,1.72,1.72,4.38,20.47,419.38,192.97,1.41,-0.12,0.16,0.0,5.47,43.75,0.94,11.09,16.56
Gustavo Fernández,Deportivo Riestra,FW,,ARG,33.0,5.0,0.0,0.0,0.04,0.07,0.0,1.82,0.0,41.9,59.4,71.8,40.0,40.0,22.2,0.4,0.0,0.0,0.04,0.11,0.0,8.8,2.0,0.0,0.6,0.6,3.2,16.4,181.6,44.4,1.2,-0.06,0.0,0.0,1.2,41.8,1.8,24.4,34.0
Ignacio Arce,Deportivo Riestra,GK,,ARG,31.0,25.0,0.0,0.04,0.0,0.01,50.0,0.36,0.04,88.2,47.8,97.3,96.7,39.4,100.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.16,0.08,0.0,0.0,0.56,16.6,750.56,672.24,0.16,0.04,0.0,0.08,0.0,37.44,0.12,17.32,89.64
Jonatan Goitía,Deportivo Riestra,MF,DF,ARG,29.0,17.3,0.0,0.0,0.03,0.06,58.0,1.39,0.06,41.7,49.0,69.2,48.9,34.4,37.5,0.12,0.0,0.0,0.03,0.09,0.0,1.79,2.6,0.0,1.16,1.97,3.99,12.49,239.77,124.8,0.64,-0.06,0.06,0.17,2.25,39.19,0.92,10.23,13.41
Jonathan Goya,Deportivo Riestra,MF,,ARG,34.0,5.9,0.0,0.0,0.0,0.01,26.7,0.51,0.0,41.7,59.7,71.4,64.9,27.3,33.3,0.0,0.0,0.0,0.0,0.01,0.0,0.34,2.71,0.0,1.36,1.36,4.24,15.08,231.53,91.36,0.17,0.0,0.0,0.0,0.51,37.12,1.02,11.02,23.73
Jonathan Herrera,Deportivo Riestra,FW,,ARG,32.0,24.5,0.37,0.0,0.36,0.07,14.3,1.88,0.33,34.2,59.8,68.8,60.4,54.5,32.7,1.06,0.15,0.27,0.15,0.36,0.37,6.78,1.51,0.0,0.29,0.24,2.0,8.94,125.18,31.06,0.65,-0.07,0.08,0.04,0.69,25.71,2.24,14.24,30.33
Milton Céliz,Deportivo Riestra,MF,,ARG,31.0,19.3,0.0,0.0,0.13,0.06,36.5,1.96,0.05,47.1,56.1,69.3,59.6,34.6,42.9,0.31,0.0,0.0,0.06,0.15,0.0,2.75,3.63,0.0,1.09,1.81,5.13,14.97,250.21,119.48,0.88,-0.06,0.1,0.05,1.55,41.24,1.09,13.89,23.94
Nicolás Benegas,Deportivo Riestra,FW,,ARG,27.0,10.5,0.28,0.28,0.2,0.2,66.7,3.8,0.57,38.7,47.4,53.2,49.3,25.0,42.9,0.57,0.07,0.33,0.04,0.32,0.57,6.0,2.19,0.0,0.57,0.67,3.33,10.29,144.38,52.0,1.33,0.09,0.67,0.1,1.33,36.76,2.67,19.33,40.1
Nicolás Caro,Deportivo Riestra,DF,,ARG,28.0,20.1,0.05,0.0,0.05,0.01,44.4,0.35,0.0,51.8,57.7,74.4,73.5,29.7,50.0,0.2,0.08,0.25,0.09,0.07,0.05,0.1,1.59,0.05,1.19,0.35,1.89,9.55,190.4,94.18,0.1,-0.01,0.0,0.0,0.0,27.06,0.1,4.78,12.14
Nicolás Sansotre,Deportivo Riestra,DF,,ARG,30.0,24.9,0.0,0.08,0.01,0.02,62.2,0.8,0.16,58.8,60.8,77.0,67.5,37.0,55.6,0.04,0.0,0.0,0.03,0.03,0.08,0.64,2.89,0.0,1.29,0.92,3.01,14.18,284.46,167.43,0.2,0.06,0.0,0.12,0.76,33.21,0.36,8.76,30.88
Pablo Monje,Deportivo Riestra,MF,,ARG,26.0,22.3,0.0,0.09,0.01,0.06,54.3,2.02,0.13,48.2,55.8,71.2,61.7,34.8,50.0,0.04,0.0,0.0,0.02,0.06,0.09,0.36,2.6,0.04,1.48,1.48,5.16,15.61,302.15,173.86,1.08,0.03,0.09,0.0,2.51,38.16,0.72,8.97,15.65
Pedro Ramírez,Deportivo Riestra,DF,MF,ARG,23.0,20.4,0.0,0.05,0.06,0.09,51.1,1.47,0.1,42.2,54.2,74.7,58.7,31.5,42.9,0.29,0.0,0.0,0.07,0.15,0.05,3.04,3.33,0.0,0.93,1.86,5.88,15.39,290.29,177.35,0.59,-0.04,0.1,0.1,2.06,42.99,2.75,13.09,32.21
Rodrigo Sayavedra,Deportivo Riestra,DF,MF,ARG,28.0,7.4,0.0,0.0,0.02,0.02,62.1,1.62,0.0,70.0,47.1,86.0,50.0,38.1,54.5,0.14,0.0,0.0,0.05,0.04,0.0,1.22,3.78,0.0,2.16,1.49,4.86,17.7,437.7,285.14,0.81,-0.01,0.0,0.68,4.32,48.92,1.49,15.14,32.43
Adrián Guillermo Sánchez,Atletico Tucuman,MF,,ARG,24.0,24.9,0.0,0.0,0.02,0.05,70.5,1.84,0.04,67.5,78.2,85.7,83.2,62.9,60.9,0.04,0.0,0.0,0.04,0.07,0.0,2.29,6.14,0.08,1.16,1.69,6.06,37.47,672.57,224.54,0.64,-0.05,0.0,0.28,1.04,59.8,0.92,26.51,54.5
Agustín Lagos,Atletico Tucuman,DF,,ARG,22.0,4.6,0.0,0.0,0.03,0.04,57.1,2.37,0.0,37.5,68.2,88.5,62.2,55.9,50.0,0.43,0.0,0.0,0.02,0.07,0.0,2.61,4.35,0.0,1.96,3.7,8.26,31.74,546.96,317.17,0.87,-0.04,0.0,0.22,3.48,63.26,3.04,26.09,52.39
Francisco Flores,Atletico Tucuman,DF,,ARG,22.0,5.1,0.0,0.0,0.01,0.0,55.6,0.2,0.0,47.8,70.6,83.3,88.5,40.5,100.0,0.0,0.0,0.0,0.07,0.01,0.0,0.0,2.16,0.0,1.18,0.98,4.51,21.18,444.51,215.88,0.0,0.0,0.0,0.0,0.0,38.63,0.39,13.14,24.9
Franco Nicola,Atletico Tucuman,MF,FW,URU,21.0,7.3,0.14,0.0,0.16,0.12,41.2,2.6,0.0,42.9,65.8,77.9,72.9,36.4,44.8,0.68,0.09,0.2,0.11,0.28,0.14,5.34,1.64,0.0,0.82,1.64,3.97,20.82,307.12,87.12,0.96,-0.12,0.0,0.14,3.42,44.79,3.97,23.01,37.4
Gianluca Ferrari,Atletico Tucuman,DF,,ARG,26.0,11.4,0.18,0.09,0.1,0.09,71.4,0.96,0.17,55.8,76.7,79.2,85.8,58.0,50.0,0.18,0.22,1.0,0.12,0.19,0.26,0.35,1.93,0.0,1.84,1.93,4.04,24.3,525.0,219.12,0.35,0.0,0.0,0.0,0.18,43.16,0.18,15.88,63.42
Guillermo Acosta,Atletico Tucuman,MF,,ARG,35.0,23.0,0.0,0.09,0.04,0.1,44.4,1.57,0.13,62.1,70.9,80.1,77.4,48.9,63.6,0.13,0.0,0.0,0.04,0.14,0.09,1.61,4.91,0.0,1.09,0.65,5.3,30.78,533.52,215.96,1.09,-0.02,0.0,0.22,1.3,52.74,0.48,19.17,38.09
Joaquín Pereyra,Atletico Tucuman,MF,,ARG,25.0,8.2,0.0,0.49,0.08,0.27,41.2,6.43,0.49,54.2,65.2,76.6,68.2,56.3,37.9,0.73,0.0,0.0,0.03,0.35,0.49,5.0,6.46,0.0,0.49,1.1,7.07,31.59,615.61,276.46,2.68,0.22,0.24,0.85,7.8,67.8,3.54,30.37,95.49
Juan Infante,Atletico Tucuman,DF,,ARG,28.0,23.9,0.0,0.08,0.03,0.08,63.3,1.38,0.17,62.1,70.1,84.2,70.8,35.4,38.5,0.13,0.0,0.0,0.05,0.11,0.08,3.05,2.18,0.0,1.42,1.42,3.18,25.77,407.57,170.29,0.42,0.0,0.0,0.08,2.26,46.49,0.54,15.77,36.74
Luis Miguel Rodríguez,Atletico Tucuman,FW,MF,ARG,39.0,6.6,0.3,0.3,0.31,0.33,22.2,4.25,0.46,10.0,62.3,71.6,66.7,51.7,7.1,0.76,0.05,0.2,0.06,0.52,0.61,3.79,4.7,0.0,0.61,0.61,5.3,21.52,416.97,200.45,2.88,-0.03,0.15,0.15,5.0,44.7,2.12,16.36,26.06
Marcelo Estigarribia,Atletico Tucuman,FW,,ARG,28.0,16.8,0.36,0.18,0.34,0.15,33.3,2.79,0.48,56.4,53.2,60.2,60.5,35.1,25.0,1.01,0.15,0.35,0.12,0.44,0.53,5.3,2.56,0.0,0.48,0.48,2.44,14.7,197.86,59.23,1.19,0.03,0.12,0.06,1.01,41.55,0.71,18.21,23.21
Mateo Bajamich,Atletico Tucuman,FW,MF,ARG,24.0,20.4,0.15,0.0,0.27,0.07,45.0,2.95,0.05,30.7,66.2,78.5,68.3,54.7,41.1,0.78,0.07,0.19,0.13,0.33,0.15,5.88,3.38,0.0,0.25,0.69,4.07,17.79,276.03,99.85,0.83,-0.07,0.2,0.15,1.86,39.85,2.75,20.83,47.16
Mateo Coronel,Atletico Tucuman,FW,,ARG,25.0,16.0,0.31,0.06,0.41,0.18,37.5,4.06,0.31,30.0,69.7,80.0,71.4,52.4,27.5,1.06,0.08,0.24,0.1,0.49,0.37,9.88,1.38,0.0,0.25,0.25,2.88,19.0,285.69,77.0,1.88,-0.12,0.19,0.12,3.94,40.75,3.19,25.25,66.81
Matías De los Santos,Atletico Tucuman,DF,,URU,31.0,10.1,0.0,0.0,0.02,0.0,73.3,0.49,0.0,54.7,69.7,76.4,82.1,48.8,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.2,2.18,0.1,1.39,1.29,3.56,22.57,488.12,245.35,0.0,0.0,0.0,0.3,0.2,44.16,0.2,15.05,39.5
Moisés Brandán,Atletico Tucuman,DF,,ARG,23.0,12.8,0.0,0.08,0.03,0.08,59.4,1.23,0.15,57.1,60.1,78.1,69.9,28.7,36.4,0.16,0.0,0.0,0.03,0.11,0.08,2.11,2.73,0.0,1.25,2.27,3.59,23.67,434.77,232.27,0.78,-0.01,0.0,0.0,1.72,53.12,0.86,13.83,19.53
Nicolás Romero,Atletico Tucuman,DF,,ARG,20.0,23.7,0.0,0.0,0.04,0.01,55.6,0.51,0.0,63.6,62.5,76.2,81.8,37.3,71.4,0.25,0.0,0.0,0.05,0.05,0.0,0.25,2.36,0.04,1.01,0.72,3.21,22.41,520.0,257.17,0.13,-0.01,0.04,0.46,0.21,48.19,0.3,16.08,46.29
Néstor Breitenbruch,Atletico Tucuman,DF,,ARG,28.0,10.4,0.1,0.0,0.06,0.01,60.7,1.44,0.1,71.1,71.3,84.9,75.0,48.3,77.8,0.29,0.13,0.33,0.09,0.08,0.1,1.35,2.79,0.0,0.67,1.73,3.75,30.77,606.35,298.46,0.29,-0.01,0.0,0.19,0.96,55.58,0.87,22.12,50.0
Renzo Tesuri,Atletico Tucuman,MF,DF,ARG,27.0,23.4,0.26,0.13,0.25,0.11,52.8,2.86,0.17,25.0,66.6,79.4,72.0,37.5,52.5,0.38,0.2,0.67,0.2,0.36,0.38,5.3,4.23,0.0,0.64,1.45,6.2,20.77,334.49,133.63,1.24,0.02,0.09,0.17,1.45,42.65,1.71,19.87,45.3
Tomás Durso,Atletico Tucuman,GK,,ARG,24.0,27.0,0.0,0.0,0.0,0.0,100.0,0.26,0.04,91.7,51.1,100.0,96.2,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.81,13.22,589.0,540.15,0.04,-0.0,0.0,0.04,0.0,27.7,0.0,11.74,47.7
